,file_name,labels,combined_labels,flat_coords,convexhull
390,20190429_bp-662-008-2_KS.jpg,"{'IFG': [[(47, 1268), (1805, 1414), (3187, 1446), (4580, 1210), (4580, 2407), (3505, 2418), (1330, 2518), (55, 2621), (12, 1260), (47, 1268)]]}","{'DW': [], 'CW': [], 'ORE': [[(47, 1268), (1805, 1414), (3187, 1446), (4580, 1210), (4580, 2407), (3505, 2418), (1330, 2518), (55, 2621), (12, 1260), (47, 1268)]]}","[(47, 1268), (1805, 1414), (3187, 1446), (4580, 1210), (4580, 2407), (3505, 2418), (1330, 2518), (55, 2621), (12, 1260), (47, 1268)]","[(12, 1260), (4580, 1210), (4580, 2407), (55, 2621), (12, 1260)]"
391,20190426_BW_718-095_10_CD.JPG,"{'HEM': [[(33, 1063), (3164, 1275), (3167, 1382), (3058, 1538), (3086, 1710), (3320, 1932), (3679, 2160), (3267, 2191), (2945, 2288), (54, 2272), (33, 1063)]], 'QR': [[(3167, 1269), (4011, 1316), (3992, 2210), (3679, 2157), (3317, 1932), (3089, 1713), (3054, 1529), (3173, 1375), (3167, 1269)]]}","{'DW': [[(3167, 1269), (4011, 1316), (3992, 2210), (3679, 2157), (3317, 1932), (3089, 1713), (3054, 1529), (3173, 1375), (3167, 1269)]], 'CW': [], 'ORE': [[(33, 1063), (3164, 1275), (3167, 1382), (3058, 1538), (3086, 1710), (3320, 1932), (3679, 2160), (3267, 2191), (2945, 2288), (54, 2272), (33, 1063)]]}","[(3167, 1269), (4011, 1316), (3992, 2210), (3679, 2157), (3317, 1932), (3089, 1713), (3054, 1529), (3173, 1375), (3167, 1269), (33, 1063), (3164, 1275), (3167, 1382), (3058, 1538), (3086, 1710), (3320, 1932), (3679, 2160), (3267, 2191), (2945, 2288), (54, 2272), (33, 1063)]","[(33, 1063), (4011, 1316), (3992, 2210), (2945, 2288), (54, 2272), (33, 1063)]"
392,20190527_bp-676-051_AS.JPG,"{'AMP': [[(360, 709), (543, 762), (194, 871), (67, 880), (21, 842), (280, 815), (360, 709)]], 'HEM': [[(540, 764), (672, 744), (1169, 766), (1323, 755), (1285, 797), (1218, 809), (1225, 857), (1245, 862), (1254, 884), (1354, 886), (1454, 869), (1478, 855), (1436, 768), (1527, 755), (1600, 762), (1858, 744), (2011, 768), (2101, 791), (2356, 744), (2498, 719), (2532, 735), (2694, 711), (2841, 753), (2845, 939), (1596, 933), (1065, 913), (331, 900), (85, 895), (65, 880), (200, 873), (540, 764)]]}","{'DW': [], 'CW': [[(360, 709), (543, 762), (194, 871), (67, 880), (21, 842), (280, 815), (360, 709)]], 'ORE': [[(540, 764), (672, 744), (1169, 766), (1323, 755), (1285, 797), (1218, 809), (1225, 857), (1245, 862), (1254, 884), (1354, 886), (1454, 869), (1478, 855), (1436, 768), (1527, 755), (1600, 762), (1858, 744), (2011, 768), (2101, 791), (2356, 744), (2498, 719), (2532, 735), (2694, 711), (2841, 753), (2845, 939), (1596, 933), (1065, 913), (331, 900), (85, 895), (65, 880), (200, 873), (540, 764)]]}","[(360, 709), (543, 762), (194, 871), (67, 880), (21, 842), (280, 815), (360, 709), (540, 764), (672, 744), (1169, 766), (1323, 755), (1285, 797), (1218, 809), (1225, 857), (1245, 862), (1254, 884), (1354, 886), (1454, 869), (1478, 855), (1436, 768), (1527, 755), (1600, 762), (1858, 744), (2011, 768), (2101, 791), (2356, 744), (2498, 719), (2532, 735), (2694, 711), (2841, 753), (2845, 939), (1596, 933), (1065, 913), (331, 900), (85, 895), (65, 880), (200, 873), (540, 764)]","[(21, 842), (360, 709), (2694, 711), (2841, 753), (2845, 939), (1596, 933), (85, 895), (65, 880), (21, 842)]"
393,20190426_BW_718-0953_1_CD.JPG,"{'AMP': [[(42, 1313), (1286, 1010), (1683, 979), (1845, 1016), (2051, 985), (2133, 947), (2592, 925), (3976, 554), (4001, 1360), (3383, 1885), (2711, 2179), (33, 2038), (42, 1313)]], 'HEM': [[(3998, 1379), (4004, 2288), (2708, 2182), (3386, 1885), (3998, 1379)]]}","{'DW': [], 'CW': [[(42, 1313), (1286, 1010), (1683, 979), (1845, 1016), (2051, 985), (2133, 947), (2592, 925), (3976, 554), (4001, 1360), (3383, 1885), (2711, 2179), (33, 2038), (42, 1313)]], 'ORE': [[(3998, 1379), (4004, 2288), (2708, 2182), (3386, 1885), (3998, 1379)]]}","[(42, 1313), (1286, 1010), (1683, 979), (1845, 1016), (2051, 985), (2133, 947), (2592, 925), (3976, 554), (4001, 1360), (3383, 1885), (2711, 2179), (33, 2038), (42, 1313), (3998, 1379), (4004, 2288), (2708, 2182), (3386, 1885), (3998, 1379)]","[(33, 2038), (42, 1313), (1286, 1010), (3976, 554), (4001, 1360), (4004, 2288), (33, 2038)]"
394,190403_o_bw-718-093.jpg,"{'AMP': [[(58, 229), (156, 192), (89, 193), (4, 221), (58, 229)]], 'HEM': [[(77, 230), (340, 228), (362, 213), (316, 197), (166, 198), (77, 230)]], 'QR': [[(361, 201), (383, 227), (488, 230), (487, 196), (361, 201)]]}","{'DW': [[(361, 201), (383, 227), (488, 230), (487, 196), (361, 201)]], 'CW': [[(58, 229), (156, 192), (89, 193), (4, 221), (58, 229)]], 'ORE': [[(77, 230), (340, 228), (362, 213), (316, 197), (166, 198), (77, 230)]]}","[(361, 201), (383, 227), (488, 230), (487, 196), (361, 201), (58, 229), (156, 192), (89, 193), (4, 221), (58, 229), (77, 230), (340, 228), (362, 213), (316, 197), (166, 198), (77, 230)]","[(4, 221), (89, 193), (156, 192), (487, 196), (488, 230), (77, 230), (58, 229), (4, 221)]"
395,20190503_bp-662-010_1_JPR.jpg,"{'LIM1': [[(581, 499), (373, 858), (240, 1049), (449, 1096), (834, 949), (1234, 852), (1326, 914), (1605, 629), (1781, 452), (1976, 493), (1840, 752), (1896, 858), (2093, 867), (2458, 1061), (2623, 1014), (2879, 1005), (3290, 1170), (3517, 1176), (3564, 1026), (3755, 943), (3987, 1017), (4305, 1188), (4607, 1339), (4573, 1155), (4040, 817), (3687, 435), (3593, 70), (2490, 140), (1349, 370), (1273, 438), (581, 499)]], 'IFG': [[(29, 526), (579, 490), (364, 858), (229, 1055), (446, 1096), (840, 949), (1234, 858), (1323, 911), (1605, 638), (1776, 452), (1973, 493), (1837, 755), (1899, 858), (2090, 870), (2452, 1055), (2626, 1020), (2870, 1002), (3299, 1173), (3523, 1176), (3567, 1023), (3740, 949), (3981, 1008), (4305, 1190), (4584, 1346), (4540, 2476), (105, 2476), (29, 526)]]}","{'DW': [], 'CW': [], 'ORE': [[(581, 499), (373, 858), (240, 1049), (449, 1096), (834, 949), (1234, 852), (1326, 914), (1605, 629), (1781, 452), (1976, 493), (1840, 752), (1896, 858), (2093, 867), (2458, 1061), (2623, 1014), (2879, 1005), (3290, 1170), (3517, 1176), (3564, 1026), (3755, 943), (3987, 1017), (4305, 1188), (4607, 1339), (4573, 1155), (4040, 817), (3687, 435), (3593, 70), (2490, 140), (1349, 370), (1273, 438), (581, 499)], [(29, 526), (579, 490), (364, 858), (229, 1055), (446, 1096), (840, 949), (1234, 858), (1323, 911), (1605, 638), (1776, 452), (1973, 493), (1837, 755), (1899, 858), (2090, 870), (2452, 1055), (2626, 1020), (2870, 1002), (3299, 1173), (3523, 1176), (3567, 1023), (3740, 949), (3981, 1008), (4305, 1190), (4584, 1346), (4540, 2476), (105, 2476), (29, 526)]]}","[(581, 499), (373, 858), (240, 1049), (449, 1096), (834, 949), (1234, 852), (1326, 914), (1605, 629), (1781, 452), (1976, 493), (1840, 752), (1896, 858), (2093, 867), (2458, 1061), (2623, 1014), (2879, 1005), (3290, 1170), (3517, 1176), (3564, 1026), (3755, 943), (3987, 1017), (4305, 1188), (4607, 1339), (4573, 1155), (4040, 817), (3687, 435), (3593, 70), (2490, 140), (1349, 370), (1273, 438), (581, 499), (29, 526), (579, 490), (364, 858), (229, 1055), (446, 1096), (840, 949), (1234, 858), (1323, 911), (1605, 638), (1776, 452), (1973, 493), (1837, 755), (1899, 858), (2090, 870), (2452, 1055), (2626, 1020), (2870, 1002), (3299, 1173), (3523, 1176), (3567, 1023), (3740, 949), (3981, 1008), (4305, 1190), (4584, 1346), (4540, 2476), (105, 2476), (29, 526)]","[(29, 526), (2490, 140), (3593, 70), (4573, 1155), (4607, 1339), (4540, 2476), (105, 2476), (29, 526)]"
396,20190504_bp-676-045-11_AS.jpg,"{'HEM': [[(15, 582), (133, 586), (352, 497), (556, 474), (667, 493), (915, 474), (1078, 507), (1347, 445), (1591, 444), (1586, 940), (239, 935), (280, 836), (505, 827), (561, 670), (405, 612), (286, 608), (220, 705), (124, 916), (0, 920), (15, 582)]], 'QR': [[(287, 609), (406, 611), (561, 668), (505, 829), (280, 835), (239, 935), (123, 915), (218, 705), (287, 609)]]}","{'DW': [[(287, 609), (406, 611), (561, 668), (505, 829), (280, 835), (239, 935), (123, 915), (218, 705), (287, 609)]], 'CW': [], 'ORE': [[(15, 582), (133, 586), (352, 497), (556, 474), (667, 493), (915, 474), (1078, 507), (1347, 445), (1591, 444), (1586, 940), (239, 935), (280, 836), (505, 827), (561, 670), (405, 612), (286, 608), (220, 705), (124, 916), (0, 920), (15, 582)]]}","[(287, 609), (406, 611), (561, 668), (505, 829), (280, 835), (239, 935), (123, 915), (218, 705), (287, 609), (15, 582), (133, 586), (352, 497), (556, 474), (667, 493), (915, 474), (1078, 507), (1347, 445), (1591, 444), (1586, 940), (239, 935), (280, 836), (505, 827), (561, 670), (405, 612), (286, 608), (220, 705), (124, 916), (0, 920), (15, 582)]","[(0, 920), (15, 582), (352, 497), (556, 474), (1347, 445), (1591, 444), (1586, 940), (239, 935), (0, 920)]"
397,20190429_bp-662-010-1_AS.JPG,"{'LIM1': [[(577, 383), (778, 374), (802, 449), (796, 534), (677, 701), (577, 659), (566, 543), (577, 383)]], 'IFG': [[(11, 382), (576, 383), (566, 544), (575, 659), (516, 711), (309, 745), (73, 740), (10, 740), (11, 382)], [(778, 374), (940, 361), (1097, 457), (1005, 538), (956, 593), (824, 569), (795, 531), (804, 448), (778, 374)]], 'HEM': [[(1096, 458), (1180, 482), (1452, 463), (1490, 461), (1511, 482), (1486, 547), (1558, 697), (1483, 706), (1414, 900), (1295, 950), (1070, 916), (964, 882), (1048, 754), (956, 592), (1005, 538), (1096, 458)]]}","{'DW': [], 'CW': [], 'ORE': [[(577, 383), (778, 374), (802, 449), (796, 534), (677, 701), (577, 659), (566, 543), (577, 383)], [(11, 382), (576, 383), (566, 544), (575, 659), (516, 711), (309, 745), (73, 740), (10, 740), (11, 382)], [(778, 374), (940, 361), (1097, 457), (1005, 538), (956, 593), (824, 569), (795, 531), (804, 448), (778, 374)], [(1096, 458), (1180, 482), (1452, 463), (1490, 461), (1511, 482), (1486, 547), (1558, 697), (1483, 706), (1414, 900), (1295, 950), (1070, 916), (964, 882), (1048, 754), (956, 592), (1005, 538), (1096, 458)]]}","[(577, 383), (778, 374), (802, 449), (796, 534), (677, 701), (577, 659), (566, 543), (577, 383), (11, 382), (576, 383), (566, 544), (575, 659), (516, 711), (309, 745), (73, 740), (10, 740), (11, 382), (778, 374), (940, 361), (1097, 457), (1005, 538), (956, 593), (824, 569), (795, 531), (804, 448), (778, 374), (1096, 458), (1180, 482), (1452, 463), (1490, 461), (1511, 482), (1486, 547), (1558, 697), (1483, 706), (1414, 900), (1295, 950), (1070, 916), (964, 882), (1048, 754), (956, 592), (1005, 538), (1096, 458)]","[(10, 740), (11, 382), (940, 361), (1490, 461), (1511, 482), (1558, 697), (1414, 900), (1295, 950), (1070, 916), (10, 740)]"
398,20190426_BW_718-095_6_CD.JPG,"{'HEM': [[(23, 850), (976, 788), (929, 957), (689, 1144), (411, 1282), (279, 1466), (20, 1744), (23, 850)]], 'QR': [[(983, 782), (1701, 769), (2008, 700), (2245, 700), (2620, 679), (3198, 447), (4023, 291), (4001, 857), (3989, 1335), (3992, 1885), (3648, 2132), (3326, 2257), (1567, 2200), (26, 2179), (23, 1747), (283, 1463), (411, 1282), (692, 1138), (933, 957), (983, 782)]], 'GN': [[(3998, 1888), (4008, 2360), (3323, 2263), (3651, 2138), (3998, 1888)]]}","{'DW': [[(983, 782), (1701, 769), (2008, 700), (2245, 700), (2620, 679), (3198, 447), (4023, 291), (4001, 857), (3989, 1335), (3992, 1885), (3648, 2132), (3326, 2257), (1567, 2200), (26, 2179), (23, 1747), (283, 1463), (411, 1282), (692, 1138), (933, 957), (983, 782)]], 'CW': [[(3998, 1888), (4008, 2360), (3323, 2263), (3651, 2138), (3998, 1888)]], 'ORE': [[(23, 850), (976, 788), (929, 957), (689, 1144), (411, 1282), (279, 1466), (20, 1744), (23, 850)]]}","[(983, 782), (1701, 769), (2008, 700), (2245, 700), (2620, 679), (3198, 447), (4023, 291), (4001, 857), (3989, 1335), (3992, 1885), (3648, 2132), (3326, 2257), (1567, 2200), (26, 2179), (23, 1747), (283, 1463), (411, 1282), (692, 1138), (933, 957), (983, 782), (3998, 1888), (4008, 2360), (3323, 2263), (3651, 2138), (3998, 1888), (23, 850), (976, 788), (929, 957), (689, 1144), (411, 1282), (279, 1466), (20, 1744), (23, 850)]","[(20, 1744), (23, 850), (4023, 291), (4008, 2360), (26, 2179), (20, 1744)]"
399,190323_o_BW-732-109_26.jpg,"{'QR': [[(2955, 1299), (3295, 1076), (3551, 1653), (3728, 2111), (3039, 2176), (2955, 1299)]], 'HEM': [[(13, 532), (3996, 862), (3994, 2034), (3722, 2099), (3287, 1072), (2947, 1302), (3032, 2167), (0, 2155), (13, 532)]]}","{'DW': [[(2955, 1299), (3295, 1076), (3551, 1653), (3728, 2111), (3039, 2176), (2955, 1299)]], 'CW': [], 'ORE': [[(13, 532), (3996, 862), (3994, 2034), (3722, 2099), (3287, 1072), (2947, 1302), (3032, 2167), (0, 2155), (13, 532)]]}","[(2955, 1299), (3295, 1076), (3551, 1653), (3728, 2111), (3039, 2176), (2955, 1299), (13, 532), (3996, 862), (3994, 2034), (3722, 2099), (3287, 1072), (2947, 1302), (3032, 2167), (0, 2155), (13, 532)]","[(0, 2155), (13, 532), (3996, 862), (3994, 2034), (3728, 2111), (3039, 2176), (0, 2155)]"
400,20190502_bp-676-045-9_AS.JPG,"{'HEM': [[(79, 866), (1653, 550), (1807, 422), (2240, 484), (3246, 443), (3210, 763), (2656, 827), (2622, 1179), (2248, 1243), (2238, 1427), (2451, 1448), (2869, 1591), (3199, 1971), (1510, 1902), (28, 1876), (79, 866)]], 'QR': [[(2661, 830), (3217, 766), (3207, 1973), (2866, 1591), (2458, 1448), (2235, 1430), (2248, 1243), (2630, 1181), (2661, 830)]]}","{'DW': [[(2661, 830), (3217, 766), (3207, 1973), (2866, 1591), (2458, 1448), (2235, 1430), (2248, 1243), (2630, 1181), (2661, 830)]], 'CW': [], 'ORE': [[(79, 866), (1653, 550), (1807, 422), (2240, 484), (3246, 443), (3210, 763), (2656, 827), (2622, 1179), (2248, 1243), (2238, 1427), (2451, 1448), (2869, 1591), (3199, 1971), (1510, 1902), (28, 1876), (79, 866)]]}","[(2661, 830), (3217, 766), (3207, 1973), (2866, 1591), (2458, 1448), (2235, 1430), (2248, 1243), (2630, 1181), (2661, 830), (79, 866), (1653, 550), (1807, 422), (2240, 484), (3246, 443), (3210, 763), (2656, 827), (2622, 1179), (2248, 1243), (2238, 1427), (2451, 1448), (2869, 1591), (3199, 1971), (1510, 1902), (28, 1876), (79, 866)]","[(28, 1876), (79, 866), (1807, 422), (3246, 443), (3207, 1973), (28, 1876)]"
401,20190427_bw-718-095_AS.JPG,"{'AMP': [[(6, 505), (882, 453), (753, 666), (590, 787), (344, 983), (6, 971), (6, 505)]], 'HEM': [[(878, 459), (1197, 557), (1616, 538), (1623, 959), (1390, 987), (1008, 982), (338, 981), (766, 673), (878, 459)]]}","{'DW': [], 'CW': [[(6, 505), (882, 453), (753, 666), (590, 787), (344, 983), (6, 971), (6, 505)]], 'ORE': [[(878, 459), (1197, 557), (1616, 538), (1623, 959), (1390, 987), (1008, 982), (338, 981), (766, 673), (878, 459)]]}","[(6, 505), (882, 453), (753, 666), (590, 787), (344, 983), (6, 971), (6, 505), (878, 459), (1197, 557), (1616, 538), (1623, 959), (1390, 987), (1008, 982), (338, 981), (766, 673), (878, 459)]","[(6, 505), (882, 453), (1616, 538), (1623, 959), (1390, 987), (344, 983), (6, 971), (6, 505)]"
402,20190503_bw-718-095-6_AS.JPG,"{'AMP': [[(16, 220), (135, 214), (190, 225), (448, 209), (690, 262), (809, 226), (904, 253), (924, 401), (992, 478), (877, 464), (790, 500), (775, 611), (1151, 802), (591, 834), (35, 834), (16, 220)]], 'HEM': [[(908, 250), (1034, 302), (1321, 283), (1456, 300), (1614, 305), (1613, 824), (1152, 805), (777, 610), (794, 496), (877, 464), (994, 477), (921, 400), (908, 250)]]}","{'DW': [], 'CW': [[(16, 220), (135, 214), (190, 225), (448, 209), (690, 262), (809, 226), (904, 253), (924, 401), (992, 478), (877, 464), (790, 500), (775, 611), (1151, 802), (591, 834), (35, 834), (16, 220)]], 'ORE': [[(908, 250), (1034, 302), (1321, 283), (1456, 300), (1614, 305), (1613, 824), (1152, 805), (777, 610), (794, 496), (877, 464), (994, 477), (921, 400), (908, 250)]]}","[(16, 220), (135, 214), (190, 225), (448, 209), (690, 262), (809, 226), (904, 253), (924, 401), (992, 478), (877, 464), (790, 500), (775, 611), (1151, 802), (591, 834), (35, 834), (16, 220), (908, 250), (1034, 302), (1321, 283), (1456, 300), (1614, 305), (1613, 824), (1152, 805), (777, 610), (794, 496), (877, 464), (994, 477), (921, 400), (908, 250)]","[(16, 220), (135, 214), (448, 209), (809, 226), (1614, 305), (1613, 824), (591, 834), (35, 834), (16, 220)]"
403,20190516_bw-718-094_2_JH.JPG,"{'GN': [[(67, 1185), (57, 2207), (3942, 2282), (3967, 1723), (2070, 1382), (67, 1185)], [(3126, 1382), (3948, 1432), (3970, 1545), (3126, 1382)]], 'QR': [[(3035, 1495), (3932, 1654), (3926, 1707), (2123, 1367), (3035, 1495)]], 'HEM': [[(3948, 1545), (2604, 1345), (2226, 1370), (3945, 1613), (3948, 1545)]]}","{'DW': [[(3035, 1495), (3932, 1654), (3926, 1707), (2123, 1367), (3035, 1495)]], 'CW': [[(67, 1185), (57, 2207), (3942, 2282), (3967, 1723), (2070, 1382), (67, 1185)], [(3126, 1382), (3948, 1432), (3970, 1545), (3126, 1382)]], 'ORE': [[(3948, 1545), (2604, 1345), (2226, 1370), (3945, 1613), (3948, 1545)]]}","[(3035, 1495), (3932, 1654), (3926, 1707), (2123, 1367), (3035, 1495), (67, 1185), (57, 2207), (3942, 2282), (3967, 1723), (2070, 1382), (67, 1185), (3126, 1382), (3948, 1432), (3970, 1545), (3126, 1382), (3948, 1545), (2604, 1345), (2226, 1370), (3945, 1613), (3948, 1545)]","[(57, 2207), (67, 1185), (2604, 1345), (3948, 1432), (3970, 1545), (3967, 1723), (3942, 2282), (57, 2207)]"
404,20190516_bw-718-095_2_JH.JPG,"{'HEM': [[(23, 195), (620, 357), (1451, 207), (1717, 342), (2423, 432), (3260, 435), (3948, 370), (3967, 2163), (54, 2198), (23, 195)]]}","{'DW': [], 'CW': [], 'ORE': [[(23, 195), (620, 357), (1451, 207), (1717, 342), (2423, 432), (3260, 435), (3948, 370), (3967, 2163), (54, 2198), (23, 195)]]}","[(23, 195), (620, 357), (1451, 207), (1717, 342), (2423, 432), (3260, 435), (3948, 370), (3967, 2163), (54, 2198), (23, 195)]","[(23, 195), (1451, 207), (3948, 370), (3967, 2163), (54, 2198), (23, 195)]"
405,20190602-bp-662-010-1_AS.JPG,"{'QRIF': [[(2084, 1376), (2181, 1476), (2292, 1512), (2235, 1597), (2328, 1671), (2817, 1704), (2981, 1755), (3169, 1845), (3240, 1853), (3253, 1440), (2728, 1394), (2679, 1376), (2556, 1412), (2469, 1366), (2397, 1366), (2289, 1391), (2084, 1376)]], 'IFG': [[(33, 1097), (697, 1153), (899, 1197), (1138, 1209), (1730, 1309), (1781, 1361), (1974, 1363), (2079, 1379), (2181, 1481), (2292, 1514), (2238, 1594), (2333, 1673), (1866, 1745), (1299, 1868), (961, 1804), (766, 1866), (548, 1863), (522, 1791), (481, 1802), (487, 1891), (38, 1902), (33, 1097)]]}","{'DW': [], 'CW': [], 'ORE': [[(2084, 1376), (2181, 1476), (2292, 1512), (2235, 1597), (2328, 1671), (2817, 1704), (2981, 1755), (3169, 1845), (3240, 1853), (3253, 1440), (2728, 1394), (2679, 1376), (2556, 1412), (2469, 1366), (2397, 1366), (2289, 1391), (2084, 1376)], [(33, 1097), (697, 1153), (899, 1197), (1138, 1209), (1730, 1309), (1781, 1361), (1974, 1363), (2079, 1379), (2181, 1481), (2292, 1514), (2238, 1594), (2333, 1673), (1866, 1745), (1299, 1868), (961, 1804), (766, 1866), (548, 1863), (522, 1791), (481, 1802), (487, 1891), (38, 1902), (33, 1097)]]}","[(2084, 1376), (2181, 1476), (2292, 1512), (2235, 1597), (2328, 1671), (2817, 1704), (2981, 1755), (3169, 1845), (3240, 1853), (3253, 1440), (2728, 1394), (2679, 1376), (2556, 1412), (2469, 1366), (2397, 1366), (2289, 1391), (2084, 1376), (33, 1097), (697, 1153), (899, 1197), (1138, 1209), (1730, 1309), (1781, 1361), (1974, 1363), (2079, 1379), (2181, 1481), (2292, 1514), (2238, 1594), (2333, 1673), (1866, 1745), (1299, 1868), (961, 1804), (766, 1866), (548, 1863), (522, 1791), (481, 1802), (487, 1891), (38, 1902), (33, 1097)]","[(33, 1097), (697, 1153), (3253, 1440), (3240, 1853), (38, 1902), (33, 1097)]"
406,190324_o_BW-718-093_176.jpg,"{'AMP': [[(572, 601), (4031, 1695), (4031, 3019), (0, 3019), (0, 498), (572, 601)]], 'HEM': [[(759, 628), (2666, 669), (2759, 753), (4029, 869), (4025, 1691), (759, 628)]]}","{'DW': [], 'CW': [[(572, 601), (4031, 1695), (4031, 3019), (0, 3019), (0, 498), (572, 601)]], 'ORE': [[(759, 628), (2666, 669), (2759, 753), (4029, 869), (4025, 1691), (759, 628)]]}","[(572, 601), (4031, 1695), (4031, 3019), (0, 3019), (0, 498), (572, 601), (759, 628), (2666, 669), (2759, 753), (4029, 869), (4025, 1691), (759, 628)]","[(0, 498), (2666, 669), (4029, 869), (4031, 1695), (4031, 3019), (0, 3019), (0, 498)]"
407,20190514-BW-718-093-1_MP.jpg,"{'AMP': [[(248, 2077), (694, 1969), (1142, 1926), (1383, 1910), (1560, 1928), (1778, 1959), (2132, 1897), (2512, 1897), (2837, 1846), (2865, 1951), (2860, 2087), (2799, 2192), (2668, 2292), (2358, 2290), (714, 2274), (740, 2228), (681, 2179), (653, 2136), (583, 2095), (486, 2095), (476, 2144), (432, 2146), (368, 2126), (291, 2123), (235, 2103), (248, 2077)]], 'HEM': [[(2840, 1838), (3022, 1869), (3023, 1910), (3023, 2297), (2671, 2303), (2801, 2200), (2858, 2087), (2860, 1946), (2840, 1838)]]}","{'DW': [], 'CW': [[(248, 2077), (694, 1969), (1142, 1926), (1383, 1910), (1560, 1928), (1778, 1959), (2132, 1897), (2512, 1897), (2837, 1846), (2865, 1951), (2860, 2087), (2799, 2192), (2668, 2292), (2358, 2290), (714, 2274), (740, 2228), (681, 2179), (653, 2136), (583, 2095), (486, 2095), (476, 2144), (432, 2146), (368, 2126), (291, 2123), (235, 2103), (248, 2077)]], 'ORE': [[(2840, 1838), (3022, 1869), (3023, 1910), (3023, 2297), (2671, 2303), (2801, 2200), (2858, 2087), (2860, 1946), (2840, 1838)]]}","[(248, 2077), (694, 1969), (1142, 1926), (1383, 1910), (1560, 1928), (1778, 1959), (2132, 1897), (2512, 1897), (2837, 1846), (2865, 1951), (2860, 2087), (2799, 2192), (2668, 2292), (2358, 2290), (714, 2274), (740, 2228), (681, 2179), (653, 2136), (583, 2095), (486, 2095), (476, 2144), (432, 2146), (368, 2126), (291, 2123), (235, 2103), (248, 2077), (2840, 1838), (3022, 1869), (3023, 1910), (3023, 2297), (2671, 2303), (2801, 2200), (2858, 2087), (2860, 1946), (2840, 1838)]","[(235, 2103), (248, 2077), (694, 1969), (1142, 1926), (1383, 1910), (2840, 1838), (3022, 1869), (3023, 1910), (3023, 2297), (2671, 2303), (714, 2274), (291, 2123), (235, 2103)]"
408,190323_o_BP-662-005_1.jpg,"{'WSIF': [[(25, 740), (695, 651), (830, 690), (1141, 723), (969, 1113), (908, 1223), (880, 1295), (725, 1282), (448, 1332), (275, 1681), (0, 2213), (2, 763), (25, 740)]], 'IFG': [[(2799, 830), (3992, 742), (3988, 2251), (3616, 2274), (3583, 1993), (3813, 1965), (3758, 1270), (3648, 1256), (3627, 1156), (3569, 1151), (3592, 1249), (3027, 1246), (2927, 881), (2820, 877), (2799, 830)], [(1587, 755), (2283, 814), (2222, 1018), (2073, 1000), (2013, 1113), (1883, 1118), (1843, 1334), (1587, 755)]], 'SIF': [[(1564, 765), (1906, 1472), (1125, 1542), (1025, 2223), (4, 2220), (448, 1321), (876, 1293), (1136, 718), (1564, 765)]]}","{'DW': [], 'CW': [[(25, 740), (695, 651), (830, 690), (1141, 723), (969, 1113), (908, 1223), (880, 1295), (725, 1282), (448, 1332), (275, 1681), (0, 2213), (2, 763), (25, 740)]], 'ORE': [[(2799, 830), (3992, 742), (3988, 2251), (3616, 2274), (3583, 1993), (3813, 1965), (3758, 1270), (3648, 1256), (3627, 1156), (3569, 1151), (3592, 1249), (3027, 1246), (2927, 881), (2820, 877), (2799, 830)], [(1587, 755), (2283, 814), (2222, 1018), (2073, 1000), (2013, 1113), (1883, 1118), (1843, 1334), (1587, 755)], [(1564, 765), (1906, 1472), (1125, 1542), (1025, 2223), (4, 2220), (448, 1321), (876, 1293), (1136, 718), (1564, 765)]]}","[(25, 740), (695, 651), (830, 690), (1141, 723), (969, 1113), (908, 1223), (880, 1295), (725, 1282), (448, 1332), (275, 1681), (0, 2213), (2, 763), (25, 740), (2799, 830), (3992, 742), (3988, 2251), (3616, 2274), (3583, 1993), (3813, 1965), (3758, 1270), (3648, 1256), (3627, 1156), (3569, 1151), (3592, 1249), (3027, 1246), (2927, 881), (2820, 877), (2799, 830), (1587, 755), (2283, 814), (2222, 1018), (2073, 1000), (2013, 1113), (1883, 1118), (1843, 1334), (1587, 755), (1564, 765), (1906, 1472), (1125, 1542), (1025, 2223), (4, 2220), (448, 1321), (876, 1293), (1136, 718), (1564, 765)]","[(0, 2213), (2, 763), (25, 740), (695, 651), (3992, 742), (3988, 2251), (3616, 2274), (4, 2220), (0, 2213)]"
